Date,Close,Open,High,Low,Volume,Change
2024-06-05,14517.5,14717.4,14797.4,14517.5,16590000.0,-0.0055000000000000005
2024-06-06,14477.5,14557.4,14677.4,14397.5,14580000.0,-0.0028000000000000004
2024-06-07,14437.5,14557.4,14597.4,14437.5,15290000.0,-0.0028000000000000004
2024-06-10,14597.4,14517.5,14757.4,14477.5,18130000.0,0.0111
2024-06-11,14677.4,14677.4,14717.4,14477.5,21370000.0,0.0055000000000000005
2024-06-12,15237.3,14757.4,15397.3,14717.4,63190000.0,0.0381
2024-06-13,15117.3,15357.3,15397.3,15117.3,18960000.0,-0.0079
2024-06-14,14557.4,15237.3,15357.3,14557.4,40330000.0,-0.037000000000000005
2024-06-17,14557.4,14557.4,14717.4,14437.5,21420000.0,0.0
2024-06-18,14557.4,14677.4,14757.4,14517.5,16780000.0,0.0
2024-06-19,14437.5,14557.4,14637.4,14397.5,19690000.0,-0.008199999999999999
2024-06-20,14077.5,14517.5,14517.5,14077.5,28680000.0,-0.024900000000000002
2024-06-21,13997.5,14117.5,14237.5,13997.5,19080000.0,-0.005699999999999999
2024-06-24,13357.7,13997.5,14077.5,13277.7,41500000.0,-0.045700000000000005
2024-06-25,13437.6,13437.6,13557.6,13317.7,13510000.0,0.006
2024-06-26,13437.6,13437.6,13637.6,13357.7,9740000.0,0.0
2024-06-27,13437.6,13437.6,13557.6,13317.7,8940000.0,0.0
2024-06-28,13117.7,13437.6,13517.6,12957.7,19000000.0,-0.023799999999999998
2024-07-01,13277.7,13197.7,13317.7,12997.7,8010000.0,0.012199999999999999
2024-07-02,13477.6,13357.7,13477.6,13317.7,6830000.0,0.0151
2024-07-03,13637.6,13477.6,13717.6,13477.6,9870000.0,0.011899999999999999
2024-07-04,13557.6,13677.6,13837.6,13517.6,7770000.0,-0.0059
2024-07-05,13437.6,13597.6,13597.6,13357.7,8450000.0,-0.0089
2024-07-08,13437.6,13557.6,13637.6,13397.6,8050000.000000001,0.0
2024-07-09,13797.6,13437.6,13837.6,13437.6,16260000.000000002,0.0268
2024-07-10,13597.6,13797.6,13837.6,13597.6,7620000.0,-0.014499999999999999
2024-07-11,13757.6,13717.6,13837.6,13637.6,12050000.0,0.0118
2024-07-12,13477.6,13797.6,13837.6,13477.6,11830000.0,-0.0204
2024-07-15,13477.6,13557.6,13597.6,13437.6,6860000.0,0.0
2024-07-16,13517.6,13557.6,13757.6,13477.6,10620000.0,0.003
2024-07-17,13277.7,13677.6,13757.6,13157.7,17510000.0,-0.0177
2024-07-18,13557.6,13357.7,13557.6,13117.7,9960000.0,0.021099999999999997
2024-07-19,12637.8,13477.6,13517.6,12637.8,69040000.0,-0.0678
2024-07-22,11797.9,12317.8,12437.8,11797.9,34470000.0,-0.0665
2024-07-23,11158.0,11957.9,11997.9,11118.0,39310000.0,-0.0542
2024-07-24,11598.0,10838.1,11638.0,10838.1,23280000.0,0.0394
2024-07-25,11238.0,11598.0,11598.0,11198.0,11490000.0,-0.031
2024-07-26,11038.1,11358.0,11358.0,10918.1,25300000.0,-0.0178
2024-07-29,11118.0,11118.0,11358.0,11078.1,27540000.0,0.0072
2024-07-30,10558.1,11118.0,11118.0,10558.1,49950000.0,-0.0504
2024-07-31,11250.0,11250.0,11250.0,11100.0,28660000.0,0.0655
2024-08-01,11150.0,11550.0,11550.0,10900.0,32790000.0,-0.0089
2024-08-02,11500.0,11100.0,11550.0,11000.0,24820000.0,0.031400000000000004
2024-08-05,10850.0,11150.0,11500.0,10750.0,24600000.0,-0.0565
2024-08-06,11150.0,11150.0,11250.0,10850.0,15200000.0,0.0276
2024-08-07,11150.0,11250.0,11250.0,10950.0,11780000.0,0.0
2024-08-08,11100.0,11000.0,11350.0,11000.0,11730000.0,-0.0045000000000000005
2024-08-09,11350.0,11300.0,11450.0,11150.0,21620000.0,0.0225
2024-08-12,11500.0,11400.0,11500.0,11300.0,13020000.0,0.0132
2024-08-13,11350.0,11500.0,11500.0,11150.0,15170000.0,-0.013000000000000001
2024-08-14,11100.0,11450.0,11450.0,11050.0,17980000.0,-0.022000000000000002
2024-08-15,11200.0,11150.0,11200.0,10900.0,15150000.0,0.009000000000000001
2024-08-16,11950.0,11250.0,11950.0,11200.0,55170000.0,0.067
2024-08-19,12000.0,12200.0,12250.0,11850.0,25140000.0,0.0042
2024-08-20,12150.0,12000.0,12350.0,11750.0,37740000.0,0.0125
2024-08-21,12250.0,12100.0,12250.0,11950.0,22600000.0,0.008199999999999999
2024-08-22,12150.0,12250.0,12250.0,12050.0,18600000.0,-0.008199999999999999
2024-08-23,12150.0,12150.0,12250.0,11900.0,28510000.0,0.0
2024-08-26,12150.0,12300.0,12400.0,12050.0,31270000.0,0.0
2024-08-27,11900.0,12100.0,12150.0,11800.0,26440000.0,-0.0206
2024-08-28,12050.0,11950.0,12050.0,11650.0,36320000.0,0.0126
2024-08-29,12150.0,12100.0,12350.0,11900.0,54520000.0,0.0083
2024-08-30,12150.0,12200.0,12200.0,11900.0,40940000.0,0.0
2024-09-04,12000.0,11900.0,12100.0,11850.0,20350000.0,-0.0123
2024-09-05,11900.0,12150.0,12200.0,11800.0,20040000.0,-0.0083
2024-09-06,11800.0,11900.0,11950.0,11650.0,17920000.0,-0.0084
2024-09-09,11650.0,11800.0,11800.0,11550.0,14060000.0,-0.0127
2024-09-10,11350.0,11800.0,11800.0,11250.0,21330000.0,-0.0258
2024-09-11,11300.0,11350.0,11500.0,11150.0,14810000.0,-0.0044
2024-09-12,11250.0,11500.0,11550.0,11250.0,8020000.0,-0.0044
2024-09-13,11300.0,11400.0,11500.0,11250.0,11840000.0,0.0044
2024-09-16,11050.0,11400.0,11400.0,11050.0,12150000.0,-0.022099999999999998
2024-09-17,11300.0,11050.0,11300.0,11050.0,10040000.0,0.0226
2024-09-18,11350.0,11350.0,11600.0,11300.0,15520000.0,0.0044
2024-09-19,11400.0,11450.0,11500.0,11300.0,8369999.999999999,0.0044
2024-09-20,11250.0,11500.0,11600.0,11250.0,34790000.0,-0.0132
2024-09-23,11350.0,11400.0,11450.0,11300.0,9290000.0,0.0089
2024-09-24,11400.0,11400.0,11450.0,11300.0,7780000.0,0.0044
2024-09-25,12000.0,11450.0,12000.0,11450.0,39870000.0,0.0526
2024-09-26,11950.0,12050.0,12100.0,11900.0,19670000.0,-0.0042
2024-09-27,11900.0,12000.0,12150.0,11850.0,23210000.0,-0.0042
2024-09-30,12000.0,11950.0,12200.0,11800.0,23710000.0,0.0084
2024-10-01,12350.0,12100.0,12650.0,12000.0,50100000.0,0.0292
2024-10-02,12200.0,12300.0,12400.0,12150.0,21610000.0,-0.0121
2024-10-03,11850.0,12300.0,12350.0,11700.0,36110000.0,-0.0287
2024-10-04,11800.0,11850.0,11950.0,11750.0,14100000.0,-0.0042
2024-10-07,11850.0,11850.0,11950.0,11700.0,11840000.0,0.0042
2024-10-08,12000.0,11850.0,12150.0,11700.0,27950000.0,0.0127
2024-10-09,12050.0,12050.0,12200.0,11900.0,18930000.0,0.0042
2024-10-10,11850.0,12150.0,12200.0,11750.0,27570000.0,-0.0166
2024-10-11,11900.0,11850.0,11900.0,11800.0,12860000.0,0.0042
2024-10-14,11500.0,11950.0,12050.0,11400.0,47400000.0,-0.0336
2024-10-15,11300.0,11500.0,11600.0,11300.0,19080000.0,-0.0174
2024-10-16,11300.0,11350.0,11500.0,11200.0,20850000.0,0.0
2024-10-17,11450.0,11350.0,11450.0,11150.0,16469999.999999998,0.013300000000000001
2024-10-18,11400.0,11600.0,11600.0,11400.0,8810000.0,-0.0044
2024-10-21,11550.0,11400.0,11800.0,11300.0,29170000.0,0.0132
2024-10-22,11500.0,11550.0,11700.0,11400.0,14410000.0,-0.0043
2024-10-23,11450.0,11500.0,11550.0,11400.0,8940000.0,-0.0043
2024-10-24,11250.0,11450.0,11450.0,11250.0,15050000.0,-0.0175
2024-10-25,11100.0,11350.0,11350.0,11100.0,11380000.0,-0.013300000000000001
2024-10-28,10950.0,11000.0,11100.0,10900.0,32909999.999999996,-0.013500000000000002
2024-10-29,11000.0,11000.0,11150.0,10950.0,14650000.0,0.0046
2024-10-30,10850.0,11000.0,11050.0,10800.0,14320000.0,-0.013600000000000001
2024-10-31,10950.0,10900.0,11000.0,10800.0,13710000.0,0.0092
2024-11-01,10750.0,10900.0,10950.0,10750.0,11100000.0,-0.0183
2024-11-04,10750.0,10850.0,10850.0,10500.0,25140000.0,0.0
2024-11-05,10600.0,10750.0,10850.0,10600.0,9900000.0,-0.013999999999999999
2024-11-06,10800.0,10700.0,10850.0,10600.0,15270000.0,0.0189
2024-11-07,10750.0,10900.0,10950.0,10750.0,11310000.0,-0.0046
2024-11-08,10650.0,10800.0,10850.0,10650.0,10130000.0,-0.009300000000000001
2024-11-11,10500.0,10650.0,10700.0,10450.0,18360000.0,-0.0141
2024-11-12,10400.0,10550.0,10650.0,10350.0,16100000.000000002,-0.0095
2024-11-13,10150.0,10350.0,10400.0,10000.0,37980000.0,-0.024
2024-11-14,9920.0,10100.0,10200.0,9900.0,20730000.0,-0.0227
2024-11-15,9700.0,9910.0,10000.0,9600.0,29350000.0,-0.0222
2024-11-18,9900.0,9650.0,10100.0,9650.0,24070000.0,0.0206
2024-11-19,9580.0,9900.0,9970.0,9580.0,14860000.0,-0.0323
2024-11-20,9680.0,9580.0,9840.0,9440.0,20070000.0,0.0104
2024-11-21,9870.0,9700.0,9880.0,9680.0,12210000.0,0.0196
2024-11-22,9720.0,9860.0,9880.0,9720.0,13560000.0,-0.0152
2024-11-25,9830.0,9720.0,9890.0,9720.0,13240000.0,0.0113
2024-11-26,10100.0,9830.0,10250.0,9830.0,24990000.0,0.0275
2024-11-27,10050.0,10150.0,10200.0,10000.0,8480000.0,-0.005
2024-11-28,10000.0,10150.0,10200.0,10000.0,11560000.0,-0.005
2024-11-29,10050.0,10000.0,10200.0,9980.0,15920000.0,0.005
2024-12-02,10050.0,10150.0,10200.0,10000.0,8430000.0,0.0
2024-12-03,9880.0,10000.0,10100.0,9880.0,20590000.0,-0.0169
2024-12-04,9710.0,9880.0,9930.0,9710.0,15770000.0,-0.0172
2024-12-05,10350.0,9750.0,10350.0,9610.0,36630000.0,0.0659
2024-12-06,10200.0,10400.0,10500.0,10200.0,24870000.0,-0.014499999999999999
2024-12-09,10250.0,10250.0,10400.0,10200.0,16020000.0,0.0049
2024-12-10,10200.0,10200.0,10350.0,10200.0,12190000.0,-0.0049
2024-12-11,10150.0,10250.0,10300.0,10100.0,12130000.0,-0.0049
2024-12-12,10150.0,10150.0,10250.0,10100.0,8530000.0,0.0
2024-12-13,10050.0,10100.0,10200.0,10050.0,8830000.0,-0.009899999999999999
2024-12-16,10350.0,10050.0,10400.0,10050.0,23360000.0,0.029900000000000003
2024-12-17,10300.0,10400.0,10400.0,10300.0,13210000.0,-0.0048
2024-12-18,10350.0,10300.0,10450.0,10250.0,13450000.0,0.0049
2024-12-19,10200.0,10250.0,10300.0,10100.0,19960000.0,-0.014499999999999999
2024-12-20,10300.0,10250.0,10300.0,10100.0,28830000.0,0.0098
2024-12-23,10200.0,10300.0,10350.0,10200.0,10010000.0,-0.0097
2024-12-24,10100.0,10200.0,10250.0,10050.0,10970000.0,-0.0098
2024-12-25,10250.0,10100.0,10400.0,10100.0,14040000.0,0.0149
2024-12-26,10150.0,10250.0,10300.0,10150.0,7500000.0,-0.0098
2024-12-27,10150.0,10150.0,10250.0,10100.0,9090000.0,0.0
2024-12-30,10000.0,10150.0,10200.0,9990.0,12060000.0,-0.0148
2024-12-31,9850.0,10000.0,10050.0,9850.0,14710000.0,-0.015
2025-01-02,9940.0,9840.0,10100.0,9840.0,8590000.0,0.0091
2025-01-03,9860.0,9950.0,10000.0,9860.0,10940000.0,-0.008
2025-01-06,9600.0,9860.0,9890.0,9540.0,14300000.0,-0.0264
2025-01-07,9500.0,9650.0,9730.0,9460.0,12110000.0,-0.0104
2025-01-08,9640.0,9500.0,9690.0,9500.0,7520000.0,0.0147
2025-01-09,9560.0,9610.0,9680.0,9560.0,5550000.0,-0.0083
2025-01-10,9200.0,9560.0,9590.0,9200.0,20380000.0,-0.0377
2025-01-13,9120.0,9150.0,9240.0,9030.0,17490000.0,-0.0087
2025-01-14,9040.0,9120.0,9240.0,9040.0,10710000.0,-0.0088
2025-01-15,9250.0,9040.0,9290.0,9040.0,11080000.0,0.0232
2025-01-16,9420.0,9330.0,9800.0,9330.0,14600000.0,0.0184
2025-01-17,9470.0,9480.0,9540.0,9420.0,8460000.0,0.0053
2025-01-20,9530.0,9470.0,9600.0,9410.0,14100000.0,0.0063
2025-01-21,9580.0,9530.0,9650.0,9510.0,11190000.0,0.0052
2025-01-22,9430.0,9590.0,9670.0,9430.0,9680000.0,-0.015700000000000002
2025-01-23,9580.0,9450.0,9650.0,9430.0,13940000.0,0.0159
2025-01-24,9890.0,9600.0,10000.0,9600.0,23380000.0,0.032400000000000005
2025-02-03,9840.0,9600.0,10000.0,9600.0,11030000.0,-0.0051
2025-02-04,10150.0,9870.0,10150.0,9870.0,24070000.0,0.0315
2025-02-05,9990.0,10200.0,10200.0,9970.0,18890000.0,-0.0158
2025-02-06,10050.0,10100.0,10300.0,10000.0,23320000.0,0.006
2025-02-07,10100.0,10150.0,10150.0,10000.0,10820000.0,0.005
2025-02-10,9960.0,10050.0,10100.0,9940.0,20730000.0,-0.0139
2025-02-11,9940.0,9960.0,10000.0,9940.0,8590000.0,-0.002
2025-02-12,9980.0,9940.0,10150.0,9940.0,15570000.0,0.004
2025-02-13,10050.0,9980.0,10200.0,9960.0,17350000.0,0.006999999999999999
2025-02-14,10150.0,10100.0,10300.0,10100.0,25230000.0,0.01
2025-02-17,10750.0,10200.0,10850.0,10150.0,87800000.0,0.0591
2025-02-18,10950.0,10850.0,11150.0,10700.0,42350000.0,0.018600000000000002
2025-02-19,11200.0,11050.0,11200.0,10950.0,49090000.0,0.022799999999999997
2025-02-20,11250.0,11250.0,11450.0,11100.0,49080000.0,0.0045000000000000005
2025-02-21,11300.0,11200.0,11300.0,11100.0,29390000.0,0.0044
2025-02-24,11500.0,11250.0,11550.0,11150.0,42260000.0,0.0177
2025-02-25,11450.0,11550.0,11700.0,11400.0,51600000.0,-0.0043
2025-02-26,11450.0,11500.0,11700.0,11400.0,36950000.0,0.0
2025-02-27,11500.0,11500.0,11600.0,11200.0,39570000.0,0.0044
2025-02-28,11450.0,11500.0,11700.0,11350.0,35630000.0,-0.0043
2025-03-03,11800.0,11450.0,12000.0,11300.0,65459999.99999999,0.030600000000000002
2025-03-04,11500.0,11700.0,11850.0,11000.0,96300000.0,-0.0254
2025-03-05,11100.0,11500.0,11700.0,11100.0,59870000.0,-0.0348
2025-03-06,11850.0,11250.0,11850.0,11200.0,113120000.0,0.0676
2025-03-07,11850.0,12000.0,12150.0,11800.0,40170000.0,0.0
2025-03-10,11900.0,11900.0,12150.0,11850.0,39650000.0,0.0042
2025-03-11,11950.0,11700.0,12050.0,11550.0,46000000.0,0.0042
2025-03-12,12450.0,12000.0,12500.0,12000.0,87930000.0,0.0418
2025-03-13,12200.0,12400.0,12500.0,12100.0,41310000.0,-0.020099999999999996
2025-03-14,12300.0,12100.0,12400.0,12050.0,33570000.0,0.008199999999999999
2025-03-17,12300.0,12300.0,12450.0,12250.0,22900000.0,0.0
2025-03-18,12200.0,12450.0,12500.0,12100.0,32909999.999999996,-0.008100000000000001
2025-03-19,12100.0,12150.0,12200.0,11900.0,25780000.0,-0.008199999999999999
2025-03-20,12300.0,12150.0,12400.0,12050.0,24820000.0,0.0165
2025-03-21,12250.0,12200.0,12450.0,12200.0,28560000.0,-0.0040999999999999995
2025-03-24,12350.0,12250.0,12350.0,12100.0,25080000.0,0.008199999999999999
2025-03-25,12450.0,12450.0,12850.0,12300.0,58780000.0,0.008100000000000001
2025-03-26,12600.0,12450.0,12800.0,12400.0,53340000.0,0.012
2025-03-27,12550.0,12700.0,12750.0,12550.0,25070000.0,-0.004
2025-03-28,12550.0,12550.0,12700.0,12400.0,34010000.0,0.0
2025-03-31,12250.0,12450.0,12500.0,12250.0,27400000.0,-0.0239
2025-04-01,12500.0,12350.0,12600.0,12300.0,20160000.0,0.0204
2025-04-02,12950.0,12600.0,13100.0,12500.0,62090000.0,0.036000000000000004
2025-04-03,12050.0,12450.0,12600.0,12050.0,71170000.0,-0.0695
2025-04-04,12000.0,11250.0,12000.0,11250.0,77550000.0,-0.0040999999999999995
2025-04-08,11200.0,11600.0,11800.0,11200.0,21590000.0,-0.0667
2025-04-09,10450.0,10450.0,11050.0,10450.0,92920000.0,-0.067
2025-04-10,11150.0,11150.0,11150.0,11150.0,1230000.0,0.067
2025-04-11,11900.0,11700.0,11900.0,11300.0,72000000.0,0.0673
2025-04-14,12700.0,12050.0,12700.0,11900.0,61250000.0,0.0672
2025-04-15,12600.0,12700.0,13100.0,12250.0,51450000.0,-0.0079
2025-04-16,12450.0,12750.0,12850.0,12350.0,30520000.0,-0.011899999999999999
2025-04-17,12550.0,12300.0,12800.0,12300.0,37150000.0,0.008
2025-04-18,12700.0,12750.0,13200.0,12600.0,90240000.0,0.012
2025-04-21,12500.0,12950.0,13050.0,12300.0,42550000.0,-0.015700000000000002
2025-04-22,12200.0,12250.0,12550.0,11650.0,109290000.0,-0.024
2025-04-23,12250.0,12650.0,12700.0,12250.0,23700000.0,0.0040999999999999995
2025-04-24,12100.0,12400.0,12400.0,11850.0,42190000.0,-0.012199999999999999
2025-04-25,12000.0,12250.0,12250.0,11900.0,24850000.0,-0.0083
2025-04-28,12050.0,12150.0,12200.0,11950.0,18910000.0,0.0042
2025-04-29,11950.0,12050.0,12150.0,11950.0,17990000.0,-0.0083
2025-05-05,12450.0,12100.0,12600.0,12050.0,33790000.0,0.0418
2025-05-06,12300.0,12550.0,12650.0,12250.0,30960000.0,-0.012
2025-05-07,12150.0,12250.0,12400.0,12100.0,27040000.0,-0.012199999999999999
2025-05-08,12400.0,12250.0,12500.0,12200.0,25760000.0,0.0206
2025-05-09,12450.0,12500.0,12800.0,12400.0,38830000.0,0.004
2025-05-12,12600.0,12550.0,12650.0,12400.0,29470000.0,0.012
2025-05-13,12850.0,12900.0,13250.0,12700.0,60470000.0,0.019799999999999998
2025-05-14,12850.0,12850.0,13100.0,12700.0,37210000.0,0.0
2025-05-15,13100.0,12950.0,13150.0,12700.0,47920000.0,0.0195
2025-05-16,13050.0,13150.0,13400.0,13050.0,67960000.0,-0.0038
